M/Y,category,price
2022-06,Food & Beverage,374.3403215857119
2023-01,Cosmetics,595.3393683705996
2022-09,Cosmetics,753.9494492719173
2021-10,Cosmetics,927.3547655128797
2022-04,Food & Beverage,188.18249544336226
2021-04,Transportation,27.836678176302925
2022-06,Food & Beverage,356.3107712729403
2022-05,Transportation,27.08357057342789
2021-01,Food & Beverage,615.9870727139973
2022-02,Food & Beverage,168.35531420756178
2021-03,Clothing,200.2049684676744
2022-09,Food & Beverage,550.9515278413868
2021-01,Cosmetics,769.1808498221408
2022-04,Technology,8392.295105777248
2022-03,Technology,5590.66200449118
2022-07,Food & Beverage,363.34692984225
2022-09,Food & Beverage,460.8670655510846
2022-11,Clothing,313.050213826647
2022-10,Food & Beverage,73.22640013318448
2022-07,Technology,8920.156865100966
2023-01,Food & Beverage,364.3072649934204
2022-04,Food & Beverage,572.1164282883552
2022-08,Clothing,377.29087445370993
2021-11,Clothing,236.00184602793217
2023-01,Food & Beverage,389.87416330176904
2022-09,Technology,5947.4535407488165
2022-11,Clothing,330.27520250671375
2022-06,Transportation,20.696116422580083
2022-10,Food & Beverage,396.88181953295236
2022-02,Cosmetics,551.5378393031336
2022-04,Cosmetics,533.6399582376283
2023-02,Food & Beverage,228.87665156337036
2022-09,Transportation,35.48842826122081
2022-10,Clothing,384.5232811783876
2021-01,Clothing,357.94734196283537
2022-03,Cosmetics,754.1797674293232
2022-06,Food & Beverage,446.6329831027002
2022-08,Clothing,326.31888316171774
2022-11,Food & Beverage,590.4391806763688
2021-12,Clothing,327.6469533260289
2022-11,Food & Beverage,468.10887147202504
2022-02,Cosmetics,881.2023248035523
2021-10,Hotel,4825.764710659455
2023-01,Cosmetics,774.3234819727236
2022-02,Clothing,392.49555248843143
2022-03,Transportation,31.537086802213764
2022-08,Clothing,316.5361856781288
2021-12,Clothing,239.96457920382926
2021-09,Hotel,3756.3395511755934
2022-07,Cosmetics,568.4130855444977
2022-03,Hotel,3929.6587285128253
2022-10,Food & Beverage,252.1212056133354
2021-03,Cosmetics,770.2867002692826
2022-05,Food & Beverage,465.79331228431886
2021-10,Food & Beverage,509.65016814041155
2021-10,Food & Beverage,224.05330184115087
2022-06,Food & Beverage,642.9730736427261
2021-10,Hotel,2285.5682910444243
2023-01,Cosmetics,996.2297555957739
2023-01,Food & Beverage,497.47152880084457
2021-07,Food & Beverage,255.58997736505148
2022-12,Food & Beverage,598.3583256557962
2022-07,Food & Beverage,324.7191759236298
2022-03,Cosmetics,829.6811915239515
2021-03,Food & Beverage,86.1701196279462
2021-01,Technology,6921.032301665135
2022-06,Food & Beverage,287.836551823169
2021-03,Food & Beverage,447.6584883403906
2022-02,Transportation,28.168719856858722
2022-03,Luxury,7891.775429104577
2021-08,Transportation,24.12524354780402
2022-04,Clothing,393.34475042785675
2021-05,Transportation,23.254038462991357
2021-03,Food & Beverage,233.928852619571
2022-04,Food & Beverage,303.36492015684814
2021-03,Transportation,32.7361396023482
2022-05,Food & Beverage,134.0323611873833
2021-01,Food & Beverage,238.87834216038362
2021-09,Food & Beverage,498.80288131674286
2022-04,Food & Beverage,426.39095210260484
2021-07,Food & Beverage,530.3499845989721
2021-06,Transportation,22.739069389221275
2022-11,Food & Beverage,627.9043255496705
2021-09,Food & Beverage,119.54164719453416
2021-10,Food & Beverage,447.6931413437917
2021-04,Food & Beverage,310.4038356559824
2021-05,Cosmetics,519.9590967613625
2021-08,Food & Beverage,650.1219836845734
2021-05,Cosmetics,600.6150232001925
2021-01,Food & Beverage,308.80400343345514
2022-06,Cosmetics,547.5803310273357
2022-01,Transportation,37.85950651581766
2022-12,Cosmetics,867.1245323187782
2021-04,Food & Beverage,419.1985369412579
2023-03,Food & Beverage,579.4422490947459
2021-02,Transportation,37.58038919427441
2022-06,Transportation,27.235344645789883
2021-08,Food & Beverage,600.7386082700248
2021-05,Cosmetics,804.0683895938191
2023-01,Food & Beverage,656.0867625709475
2022-07,Food & Beverage,146.84155310938934
2021-08,Food & Beverage,548.1866469093161
2022-10,Cosmetics,804.5639769476836
2021-11,Cosmetics,832.6568878186288
2021-12,Food & Beverage,228.55557361798185
2021-01,Food & Beverage,190.44968400425427
2023-03,Food & Beverage,354.9806492275598
2022-03,Food & Beverage,598.0182991249939
2021-06,Food & Beverage,614.0852554977789
2022-11,Cosmetics,903.734490126801
2021-09,Food & Beverage,253.52897079577687
2023-01,Clothing,312.2321937671898
2022-02,Cosmetics,973.3692328393246
2023-02,Transportation,32.65328651785494
2021-06,Transportation,32.66722138736324
2021-03,Food & Beverage,65.29009191664287
2021-07,Transportation,33.47223186033824
2022-04,Transportation,22.340722666066817
2021-12,Food & Beverage,638.9414381092163
2022-05,Transportation,25.17490130516618
2021-05,Food & Beverage,622.7793743535387
2022-07,Technology,8028.508089031435
2022-04,Clothing,389.5521861395586
2021-04,Clothing,255.04671547462152
2021-12,Clothing,294.6238793282926
2021-05,Cosmetics,640.1483925125547
2021-12,Transportation,20.684149609538963
2022-02,Transportation,20.339096529849257
2022-05,Food & Beverage,494.1008231302436
2021-11,Food & Beverage,408.11847949640935
2021-09,Food & Beverage,147.68537569275162
2023-02,Food & Beverage,415.1170961094763
2022-11,Cosmetics,859.427922213297
2022-06,Cosmetics,708.2712797911695
2021-10,Clothing,217.25531560186414
2021-07,Transportation,31.46826393335982
2021-01,Food & Beverage,183.92496236923293
2022-03,Food & Beverage,453.77626496273626
2022-06,Transportation,38.48976708498953
2021-06,Clothing,368.7817369025795
2022-06,Food & Beverage,629.8951089941415
2021-07,Transportation,25.340608931485633
2021-05,Clothing,277.36402624353275
2021-11,Cosmetics,995.9844075052533
2022-07,Food & Beverage,239.25488257936664
2022-06,Transportation,26.108130376641256
2022-12,Transportation,31.754213419945252
2022-10,Food & Beverage,580.7910261356623
2023-02,Cosmetics,806.5753649880023
2022-02,Food & Beverage,85.10430687863376
2022-06,Food & Beverage,643.2058445371674
2021-10,Food & Beverage,249.68470557611596
2022-04,Food & Beverage,205.69903104462009
2022-07,Transportation,26.301323002403254
2022-11,Clothing,326.99021276505607
2022-09,Transportation,29.45696715637357
2022-02,Food & Beverage,396.0760360608501
2022-07,Transportation,34.795658538723515
2022-03,Transportation,37.884940368305806
2021-09,Technology,9005.59594753843
2021-07,Food & Beverage,115.3621955197216
2021-07,Technology,2180.6709234458026
2022-04,Transportation,24.635802077742184
2022-08,Food & Beverage,129.3425900399049
2021-09,Clothing,321.40644743860474
2021-06,Food & Beverage,512.9868943112153
2021-11,Transportation,28.647607806298193
2023-02,Food & Beverage,457.6922016504966
2021-06,Food & Beverage,140.41535205472712
2021-07,Food & Beverage,364.85955128727244
2021-08,Technology,4603.664858468779
2023-02,Clothing,224.4191205078301
2021-07,Food & Beverage,164.26103268872822
2021-02,Food & Beverage,639.7296692200111
2022-04,Transportation,35.3185584676542
2023-01,Food & Beverage,370.8645123383235
2022-09,Transportation,24.027878680895945
2021-11,Food & Beverage,224.18929004248483
2022-12,Technology,6667.487919414725
2022-12,Food & Beverage,569.0976809898291
2021-05,Transportation,24.04510928650535
2022-03,Food & Beverage,73.64698162264723
2022-07,Cosmetics,698.458511136126
2021-07,Food & Beverage,587.8169584239058
2022-04,Cosmetics,784.5635493977757
2022-08,Food & Beverage,202.07036503352305
2021-05,Food & Beverage,679.4824676671536
2021-11,Cosmetics,504.7610316732376
2023-03,Transportation,27.014887693757636
2022-11,Hotel,4076.653465226481
2021-06,Food & Beverage,572.9458723058009
2022-06,Food & Beverage,617.9133246053178
2022-07,Food & Beverage,559.8903853202812
2022-12,Technology,3459.953159053861
2021-04,Cosmetics,570.2901936032754
2022-12,Cosmetics,632.655399841201
2021-11,Transportation,29.488386483991356
2021-05,Food & Beverage,684.5747056255879
2021-11,Hotel,2855.4515692480522
2022-12,Cosmetics,792.0658822424869
2022-07,Cosmetics,594.2694043248822
2022-07,Food & Beverage,487.38874763307246
2021-01,Food & Beverage,547.1120084206718
2021-05,Food & Beverage,417.27001300852453
2022-05,Transportation,39.656971420213296
2021-01,Food & Beverage,128.79076920881076
2021-05,Transportation,37.738653389055685
2022-11,Transportation,26.354341186884092
2022-11,Transportation,35.921446371451204
2021-03,Cosmetics,512.5596732605786
2021-10,Food & Beverage,611.0609674292516
2022-01,Transportation,36.89291454290644
2022-06,Food & Beverage,353.1752499661686
2022-08,Food & Beverage,83.49181035209533
2021-04,Cosmetics,912.3171149996404
2022-08,Food & Beverage,301.7120759208703
2022-01,Food & Beverage,566.9400248278785
2023-01,Cosmetics,942.7765373526985
2021-06,Cosmetics,742.9659081875589
2022-03,Cosmetics,838.0156738800476
2022-07,Clothing,215.08873307443622
2021-02,Food & Beverage,637.8425675312475
2022-05,Food & Beverage,661.8667023741132
2022-08,Food & Beverage,496.6270157626202
2022-09,Luxury,9793.44069534871
2022-11,Hotel,2239.202404541581
2022-05,Cosmetics,927.5022086069956
2022-10,Cosmetics,663.8434212446789
2021-11,Food & Beverage,481.9758117983839
2023-02,Clothing,351.05078249504845
2022-04,Cosmetics,943.4222398772156
2022-03,Transportation,33.54666007527581
2022-04,Food & Beverage,630.3974928831384
2021-01,Clothing,295.5561655856865
2021-10,Transportation,34.89972334454586
2022-10,Hotel,2438.4865896328934
2021-09,Food & Beverage,287.5852692861432
2021-04,Technology,3362.9137640514973
2023-02,Cosmetics,624.2731614729295
2023-01,Cosmetics,939.1968676373649
2022-11,Transportation,28.483734588518136
2023-01,Transportation,22.65703120947274
2021-05,Transportation,27.68849727660023
2022-10,Cosmetics,701.6946961755673
2021-04,Flight Ticket,8470.767818571967
2021-07,Food & Beverage,399.8138475752419
2021-08,Food & Beverage,640.1447097561107
2021-01,Transportation,38.331798433550944
2021-09,Transportation,38.139736802922776
2021-12,Transportation,26.106362101695343
2021-12,Food & Beverage,470.8522897698465
2023-03,Food & Beverage,373.9878107884883
2021-12,Transportation,26.000619521721603
2022-01,Food & Beverage,296.43320548386623
2021-06,Food & Beverage,375.63665784609475
2021-03,Transportation,23.312207377676778
2022-04,Food & Beverage,496.7904666869449
2021-01,Food & Beverage,586.4562764418921
2022-11,Food & Beverage,485.92262805100165
2021-10,Transportation,39.29968200684132
2022-03,Food & Beverage,383.6645727171288
2021-08,Transportation,31.816688550950342
2021-05,Clothing,222.2728070959844
2022-12,Cosmetics,511.62446770358747
2021-11,Clothing,281.9406974806882
2022-06,Technology,7969.585347329279
2021-07,Luxury,8478.368320698557
2022-09,Transportation,27.745752209554944
2021-08,Clothing,255.28066448523242
2022-02,Cosmetics,708.3584280780387
2022-01,Food & Beverage,205.87590014328967
2023-01,Transportation,25.673482341180154
2021-09,Food & Beverage,185.28792185987845
2022-08,Transportation,23.780408555919095
2022-09,Clothing,285.5860020933336
2021-05,Clothing,221.7370126110589
2021-01,Transportation,29.92862593154603
2022-03,Clothing,329.6812210793785
2021-12,Food & Beverage,574.6481365906985
2022-03,Transportation,26.809138998169065
2022-02,Technology,9071.605161805252
2023-02,Cosmetics,771.8051451909344
2021-03,Food & Beverage,131.76374772003484
2021-09,Technology,2935.807059920239
2022-02,Transportation,29.776611794187072
2022-05,Cosmetics,696.2144989342271
2022-09,Hotel,4433.947462355061
2022-10,Cosmetics,985.3846670482675
2022-01,Transportation,38.33157656450071
2021-08,Clothing,231.18900928892296
2021-09,Food & Beverage,185.054544120687
2021-08,Food & Beverage,421.08356870574346
2022-07,Food & Beverage,350.0281168416995
2021-04,Transportation,32.43562926712343
2022-11,Food & Beverage,485.3762337498614
2022-03,Cosmetics,998.72110955129
2021-11,Flight Ticket,8170.28883172887
2022-01,Food & Beverage,617.5242791499679
2021-07,Transportation,30.978557855714914
2021-01,Food & Beverage,698.3766553035659
2022-12,Clothing,238.80339933051235
2022-09,Food & Beverage,399.9109490382103
2021-11,Transportation,26.913785535323065
2021-01,Transportation,39.67550354503252
2022-12,Hotel,2273.7200745389246
2022-07,Cosmetics,780.0158715265788
2022-08,Food & Beverage,307.65111863314957
2023-01,Cosmetics,930.2188720050153
2022-11,Transportation,26.124219132363088
2021-11,Cosmetics,837.9550885504561
2021-09,Transportation,24.29329502012823
2022-01,Food & Beverage,368.4205025533589
2021-01,Food & Beverage,555.1806460924311
2021-08,Transportation,30.44613202349332
2022-05,Food & Beverage,508.65348010241723
2021-01,Transportation,35.06831971034016
2021-10,Transportation,37.998693397149694
2022-06,Food & Beverage,361.2950557973167
2021-12,Food & Beverage,275.10165834863386
2021-10,Food & Beverage,178.42488682193974
2022-02,Cosmetics,793.1088776579934
2021-11,Food & Beverage,583.9804866937548
2022-07,Transportation,34.46308021428984
2021-09,Food & Beverage,348.87202548711343
2022-11,Food & Beverage,295.5482657798351
2021-12,Clothing,274.1044495729632
2022-03,Food & Beverage,385.88168693417276
2021-03,Food & Beverage,620.3299426883419
2022-03,Food & Beverage,106.17996525411392
2022-02,Transportation,32.920710472207844
2022-08,Clothing,274.42775956437526
2021-03,Food & Beverage,689.7026836989717
2021-04,Food & Beverage,83.67094112933536
2021-09,Transportation,26.80857752693747
2022-03,Food & Beverage,401.4251276888326
2021-12,Food & Beverage,399.33379815693877
2021-04,Clothing,280.7620376594354
2021-05,Food & Beverage,585.2456607461247
2021-07,Hotel,4074.3201681893875
2021-06,Food & Beverage,121.98212569555253
2021-12,Transportation,23.0201358802626
2022-05,Clothing,379.2941737449038
2022-01,Food & Beverage,364.48721228836695
2022-09,Transportation,29.77623658143375
2021-08,Food & Beverage,453.0622308262722
2021-11,Cosmetics,505.79373998368686
2022-11,Transportation,25.892404426975993
2022-04,Clothing,207.1525278249156
2022-09,Food & Beverage,81.95381635984745
2022-06,Food & Beverage,607.2479671954679
2021-01,Food & Beverage,619.9044385910518
2021-04,Food & Beverage,204.8939946209304
2021-07,Cosmetics,571.5698519722847
2022-06,Cosmetics,959.9064968827561
2022-10,Transportation,24.296235475653916
2021-07,Technology,1859.8414357854867
2023-01,Cosmetics,673.8817140311685
2022-03,Food & Beverage,462.4446952511914
2021-03,Cosmetics,719.6512586569787
2022-12,Food & Beverage,686.1341420035252
2022-01,Food & Beverage,83.50302981247943
2023-01,Clothing,252.68828259723432
2021-03,Cosmetics,818.9035610026572
2021-07,Clothing,393.4906847919824
2021-07,Transportation,30.976263183579313
2021-03,Cosmetics,514.0452551037072
2021-05,Food & Beverage,490.97850958129914
2022-10,Clothing,215.89096520682227
2021-04,Food & Beverage,416.753105691237
2022-06,Clothing,270.03029105739165
2022-03,Food & Beverage,640.8959584986366
2022-03,Food & Beverage,239.28594423061816
2022-05,Transportation,28.10591554874819
2021-02,Food & Beverage,63.470938990280956
2021-10,Transportation,29.578993677726693
2022-09,Transportation,39.09288487591273
2022-09,Food & Beverage,645.9906316539434
2023-02,Transportation,38.91861951571066
2022-07,Food & Beverage,229.33345677850895
2021-05,Food & Beverage,201.39492819500816
2021-04,Transportation,35.236993748609606
2022-03,Food & Beverage,615.9180674208951
2023-02,Clothing,252.09325682484928
2022-10,Transportation,21.688749246051575
2021-11,Food & Beverage,124.0182198330519
2022-04,Food & Beverage,680.2208318256238
2021-12,Food & Beverage,168.39645227398876
2023-01,Transportation,24.49267064309307
2021-12,Food & Beverage,166.7508482373509
2022-04,Clothing,293.63077536932434
2022-09,Food & Beverage,571.7345061888907
2021-01,Food & Beverage,94.55913783105927
2022-09,Cosmetics,512.377860983755
2021-04,Transportation,29.373871086252468
2021-10,Clothing,236.81126494554843
2021-06,Cosmetics,668.2415633758295
2022-07,Cosmetics,812.3426331034577
2021-04,Transportation,32.9621386418083
2021-07,Food & Beverage,667.3610218524082
2021-11,Transportation,26.996670645639348
2023-02,Food & Beverage,82.87364194590161
2022-07,Transportation,25.160311753242937
2021-05,Food & Beverage,250.824562284824
2022-07,Food & Beverage,390.6500816372957
2023-01,Technology,9684.725722415922
2022-02,Food & Beverage,634.304877716282
2023-02,Clothing,370.2430938906852
2021-12,Food & Beverage,382.06469209365906
2021-11,Food & Beverage,309.0662242245544
2023-01,Clothing,220.6672065349468
2021-01,Cosmetics,591.6790168921224
2021-12,Food & Beverage,503.3095844746666
2021-02,Transportation,34.80179130483569
2021-03,Transportation,27.06629652748856
2021-06,Cosmetics,780.6912334688639
2021-10,Cosmetics,634.9205464536888
2022-11,Transportation,28.125619552884267
2021-02,Clothing,275.49193541216897
2022-06,Cosmetics,694.0483049119862
2022-06,Technology,6754.072492873413
2021-07,Cosmetics,758.1980703615939
2023-02,Transportation,28.56371004158638
2022-11,Food & Beverage,233.41977740748354
2021-08,Technology,5205.033642787992
2022-02,Cosmetics,934.3216300576141
2021-08,Technology,2562.938465863678
2022-08,Food & Beverage,307.3092398293207
2022-01,Cosmetics,878.7960199208587
2021-12,Food & Beverage,611.349045177513
2021-03,Food & Beverage,161.33641277703867
2021-09,Transportation,30.07890954133765
2022-02,Hotel,3034.2797354270906
2022-10,Food & Beverage,124.32322473884327
2022-05,Technology,3651.4606930849345
2022-08,Food & Beverage,423.2064138723566
2022-08,Transportation,32.70050847349856
2021-11,Flight Ticket,3945.3758531741046
2022-03,Clothing,297.70518640141825
2022-02,Transportation,22.9077507526478
2021-03,Transportation,21.8589131902692
2021-04,Transportation,23.454912383611475
2022-11,Food & Beverage,313.65336399559993
2021-12,Transportation,32.60006252140896
2023-03,Food & Beverage,192.0274348897072
2022-07,Food & Beverage,621.2202862368422
2022-02,Food & Beverage,351.1425251259581
2022-09,Transportation,20.56571345424006
2022-10,Food & Beverage,70.18638460976874
2023-01,Food & Beverage,624.4954131543583
2022-01,Food & Beverage,354.63905957215724
2021-02,Food & Beverage,598.7992160591823
2022-04,Transportation,25.73822474107209
2022-10,Food & Beverage,144.703342465726
2022-02,Food & Beverage,380.7288915867511
2022-09,Transportation,25.809410702622202
2022-08,Food & Beverage,375.0113771132177
2021-09,Food & Beverage,346.6816415416015
2021-09,Transportation,39.13254527861446
2022-04,Transportation,28.833131268795846
2022-05,Transportation,27.479465245451568
2022-12,Cosmetics,821.9075776318737
2022-02,Transportation,32.89812440674879
2021-06,Food & Beverage,630.7484706995306
2021-09,Food & Beverage,193.15305078351997
2023-02,Technology,7791.313513196034
2022-06,Food & Beverage,454.73933570781617
2021-02,Cosmetics,654.2260152753548
2021-09,Cosmetics,560.4898263636125
2021-02,Transportation,38.31762556251184
2022-12,Transportation,27.58144038349336
2021-05,Food & Beverage,381.09566657882124
2021-05,Food & Beverage,538.7912017224971
2022-10,Food & Beverage,483.1991870191441
2022-08,Transportation,34.16087296528063
2021-12,Transportation,22.959929159227542
2022-04,Transportation,35.736694830110544
2021-09,Transportation,28.037441682920814
2023-01,Transportation,21.138492593943372
2022-08,Food & Beverage,91.58066995271291
2021-12,Transportation,34.03178636397503
2022-01,Transportation,26.212970829146364
2023-01,Food & Beverage,355.86826921692307
2022-12,Clothing,393.1872967778851
2021-09,Food & Beverage,300.2132328328664
2021-05,Food & Beverage,132.38818926155247
2022-01,Food & Beverage,454.91319540278425
2021-10,Clothing,346.22153474807936
2022-08,Cosmetics,695.2911366203922
2022-02,Cosmetics,992.6914357201123
2021-05,Food & Beverage,255.79265248542276
2021-09,Food & Beverage,168.04080357087926
2021-09,Transportation,23.55283027900311
2021-11,Food & Beverage,170.98823279493905
2021-11,Hotel,2364.421650205719
2021-05,Food & Beverage,534.2418855535767
2022-11,Transportation,39.3531316999835
2021-12,Food & Beverage,585.3256180223301
2021-06,Transportation,31.64509242058351
2021-08,Cosmetics,794.504290671159
2022-03,Cosmetics,627.9552707378704
2022-07,Cosmetics,648.4997582956147
2022-12,Transportation,28.135171469075992
2022-10,Transportation,35.20403897692231
2021-06,Clothing,239.86061058625143
2021-09,Food & Beverage,283.0192605762062
2021-03,Clothing,213.4946034355669
2022-11,Food & Beverage,98.22540079875239
2022-08,Transportation,26.16793917861273
2022-02,Hotel,3549.687436360287
2021-01,Food & Beverage,255.39137560619707
2021-06,Transportation,23.265043550747475
2022-06,Cosmetics,878.6141083014138
2022-10,Transportation,35.574637605779415
2022-02,Transportation,37.287067274814454
2023-02,Clothing,358.8790247966131
2021-12,Food & Beverage,664.0990822197977
2021-12,Transportation,27.928600876402097
2021-07,Clothing,276.79516852437627
2021-05,Transportation,23.879964870910648
2021-10,Cosmetics,553.7715116100983
2022-03,Cosmetics,795.4649756597422
2021-01,Food & Beverage,424.82241707958417
2021-09,Transportation,28.311486436808124
2022-04,Food & Beverage,127.3133001955943
2021-09,Clothing,354.0894893750965
2022-03,Transportation,33.52083368177812
2022-10,Cosmetics,583.7829565742231
2021-08,Food & Beverage,598.7077570089837
2021-04,Clothing,255.29910893385406
2021-10,Food & Beverage,488.3591629325531
2022-07,Food & Beverage,244.15275902094754
2022-10,Food & Beverage,528.3843810427986
2022-05,Food & Beverage,93.8058976843189
2021-02,Transportation,21.147180765521718
2021-05,Food & Beverage,465.0278611350174
2021-12,Clothing,270.9021219498407
2022-06,Luxury,6975.069741461524
2022-10,Food & Beverage,387.2960852611282
2021-04,Cosmetics,683.6848129954024
2022-02,Clothing,276.3550924848088
2021-05,Food & Beverage,395.869495278503
2022-03,Transportation,36.34901809020822
2023-02,Technology,9262.45731266102
2022-07,Food & Beverage,239.28038040973667
2021-05,Food & Beverage,604.7301283178391
2021-07,Clothing,391.8598106042763
2023-01,Clothing,277.5543102653025
2021-07,Clothing,343.29167160656766
2022-10,Transportation,39.95773463692023
2021-06,Food & Beverage,594.8688218924266
2021-10,Food & Beverage,302.51932913827466
2022-08,Food & Beverage,516.9725025130487
2021-01,Flight Ticket,8784.470337447689
2022-07,Food & Beverage,498.34973713774787
2022-03,Food & Beverage,217.7749424650274
2021-01,Transportation,24.32985276965919
2022-02,Food & Beverage,115.31115268781932
2021-11,Food & Beverage,372.9619735771101
2021-05,Clothing,236.56514426976364
2021-08,Clothing,352.92536828477705
2022-05,Transportation,21.517709833461257
2021-03,Food & Beverage,237.14565352903855
2022-05,Transportation,34.19076354113851
2022-07,Clothing,278.11846974677894
2021-05,Food & Beverage,150.21955924144925
2022-10,Transportation,22.089843713197766
2022-10,Cosmetics,828.7652569835009
2021-01,Food & Beverage,295.04229288487977
2022-02,Clothing,224.32047708693804
2021-12,Food & Beverage,163.987255262463
2022-03,Food & Beverage,420.01363460806635
2021-08,Clothing,310.9097292661973
2022-03,Food & Beverage,612.1585669721684
2021-08,Food & Beverage,584.5851799767597
2021-11,Food & Beverage,210.08464156367566
2021-07,Luxury,6400.96667656922
2021-09,Technology,9293.15922269236
2021-05,Food & Beverage,240.0399146741026
2021-04,Clothing,305.6680290144732
2021-08,Transportation,20.395640187436623
2021-06,Food & Beverage,528.6064431965797
2022-09,Food & Beverage,160.6212441681805
2021-11,Transportation,26.10338450761709
2022-03,Clothing,382.80553691092587
2021-03,Food & Beverage,486.65614880127293
2021-06,Food & Beverage,529.3764716697882
2023-02,Cosmetics,661.6781688255815
2021-02,Cosmetics,961.0580801427088
2022-05,Food & Beverage,680.2624004275838
2022-04,Food & Beverage,203.64598838115745
2021-03,Food & Beverage,481.6315070695713
2022-11,Technology,6684.005627447009
2021-08,Food & Beverage,333.0200467351
2021-05,Food & Beverage,145.67716328435898
2022-02,Transportation,23.944523888525165
2021-03,Food & Beverage,314.11084691624245
2022-10,Food & Beverage,653.0395086240387
2022-04,Cosmetics,922.400569361231
2021-07,Technology,9105.060359652103
2021-01,Food & Beverage,351.15321908660263
2021-03,Cosmetics,971.5593683730963
2022-12,Cosmetics,519.1157170334264
2022-11,Transportation,27.51630028799621
2021-10,Food & Beverage,180.17034190882498
2021-09,Technology,8394.52070598828
2022-08,Transportation,22.379287750969816
2021-04,Technology,8009.088431018187
2023-02,Food & Beverage,315.15142470104024
2022-02,Food & Beverage,223.7452650693623
2021-04,Transportation,25.66619712640877
2022-01,Flight Ticket,2082.8951996026344
2022-05,Clothing,387.4337246735573
2022-11,Food & Beverage,646.867796398293
2022-02,Transportation,33.825510925981135
2021-02,Transportation,21.64761487955516
2023-03,Food & Beverage,285.0900093050797
2021-07,Food & Beverage,587.165910372238
2021-09,Cosmetics,926.0126790363738
2022-11,Technology,7832.32552178185
2021-05,Technology,6326.815837010391
2022-02,Transportation,22.662071880183372
2022-10,Food & Beverage,104.61498753777612
2023-01,Food & Beverage,74.75364276121994
2022-06,Transportation,21.310780738456756
2022-03,Transportation,28.470075826233188
2021-03,Food & Beverage,676.8398564439458
2022-01,Cosmetics,551.0778523779048
2021-11,Food & Beverage,144.41570212723263
2021-11,Food & Beverage,201.67571860406662
2022-04,Transportation,33.26638084093683
2022-02,Food & Beverage,92.36565467765601
2021-03,Technology,7084.665821114178
2021-06,Food & Beverage,234.80098987447826
2022-01,Cosmetics,520.0951366997542
2021-10,Technology,1982.7540533729525
2021-10,Transportation,34.00668225372628
2021-04,Food & Beverage,696.5339986401843
2021-07,Food & Beverage,618.2047916674638
2022-03,Food & Beverage,562.0731944858978
2022-09,Food & Beverage,402.0056233341142
2022-04,Clothing,276.7763055541586
2021-10,Transportation,23.560453500665087
2021-08,Technology,3773.4174017577852
2022-02,Cosmetics,938.5292305900966
2021-12,Food & Beverage,127.48384762091085
2021-12,Cosmetics,625.6003315033047
2021-05,Food & Beverage,518.9993886008431
2022-12,Transportation,35.20365642478875
2023-01,Transportation,32.42802431982926
2021-05,Food & Beverage,308.1920960028919
2022-02,Food & Beverage,385.1446712104704
2022-05,Technology,5504.509158064298
2022-02,Food & Beverage,178.6686215980783
2023-01,Transportation,35.55099713956701
2021-05,Technology,4436.277135773327
2021-06,Food & Beverage,571.3715343012066
2021-01,Food & Beverage,133.9809671325512
2022-11,Transportation,31.208295770165858
2021-12,Food & Beverage,122.22015491388063
2022-03,Technology,7895.759112312661
2021-12,Cosmetics,548.6610085811428
2022-05,Food & Beverage,345.63293862768455
2021-10,Food & Beverage,122.80500043703192
2021-06,Food & Beverage,471.2531623295609
2022-05,Cosmetics,940.4737698306535
2021-08,Food & Beverage,113.49046485803882
2023-02,Food & Beverage,475.69813549157834
2022-10,Food & Beverage,391.1995165625962
2022-07,Food & Beverage,326.25678024269484
2022-08,Food & Beverage,308.20227775567196
2021-09,Food & Beverage,531.047625994783
2021-12,Food & Beverage,595.8523322393465
2022-11,Cosmetics,603.2960391827006
2021-09,Food & Beverage,572.7059206059438
2022-03,Technology,8826.790001213642
2022-04,Hotel,3304.736492901042
2022-10,Clothing,399.10954360425114
2021-01,Food & Beverage,523.7677295164358
2022-12,Food & Beverage,465.6435189285687
2021-12,Food & Beverage,652.558577030773
2022-10,Food & Beverage,655.1941493306646
2021-07,Transportation,22.298275584882738
2022-01,Food & Beverage,673.2624136345755
2021-04,Cosmetics,675.4544928255398
2022-03,Transportation,25.207401272779272
2022-09,Food & Beverage,198.86467281620526
2021-12,Technology,3337.3005894206335
2021-05,Transportation,38.55948012200954
2022-09,Transportation,34.67327143280291
2022-06,Food & Beverage,519.7114384004891
2023-01,Food & Beverage,500.0095432093746
2022-09,Food & Beverage,289.7452893887279
2022-02,Cosmetics,758.6432608860488
2021-11,Transportation,36.316370227084505
2022-02,Food & Beverage,314.3042705718416
2021-06,Cosmetics,980.3524335548407
2022-06,Cosmetics,615.435419541664
2022-12,Hotel,4742.108210614422
2022-09,Food & Beverage,166.12699385182816
2021-11,Transportation,22.365573895184987
2021-12,Cosmetics,597.7228030319548
2022-04,Food & Beverage,397.99055729964016
2022-06,Technology,1616.1687951205258
2022-09,Clothing,374.0372796740413
2022-02,Food & Beverage,678.7195993326897
2022-05,Transportation,33.55251524681107
2021-09,Technology,8007.14253708424
2022-07,Food & Beverage,524.7375832750379
2022-08,Clothing,325.59541602347315
2021-05,Food & Beverage,535.2933422707395
2022-02,Food & Beverage,163.73884491224095
2022-02,Clothing,224.42906633454643
2022-04,Transportation,31.278070105818596
2022-08,Hotel,4630.4364595312545
2021-03,Food & Beverage,689.3391812259432
